ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Meta: _product_addons_exclude_global,Meta: _wpml_word_count,Meta: _wpml_media_duplicate,Meta: _wpml_media_featured,Meta: _wpml_media_has_media,Attribute 1 default,Attribute 2 default,Attribute 3 default,Attribute 4 default,Meta: _yoast_wpseo_content_score
573,variation,VG3W6D2MA46/18,Vegan,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,6894,,,,,,,id:521,,,,,,2,Number of Calories,1800,,1,Number of days a week,6 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,,,,,,
574,variation,VG3W6D4MA49/18,Vegan,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,7884,,,,,,,id:521,,,,,,3,Number of Calories,1800,,1,Number of days a week,6 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,,,,,,
575,variation,VG3W6D3MA47/18,Vegan,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,8604,,,,,,,id:521,,,,,,4,Number of Calories,1800,,1,Number of days a week,6 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,,,,,,
577,variation,VT1W5D2MA56/12,Vegetarian,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,1465,,,,,,,id:260,,,,,,5,Number of Calories,1200,,1,Number of days a week,5 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,,,,,,
578,variation,VT1W5D4MA60/12,Vegetarian,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,1590,,,,,,,id:260,,,,,,6,Number of Calories,1200,,1,Number of days a week,5 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,,,,,,
579,variation,VT1W5D3MA57/12,Vegetarian,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,1840,,,,,,,id:260,,,,,,7,Number of Calories,1200,,1,Number of days a week,5 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,,,,,,
580,variation,VT2W5D2MA40/12,Vegetarian,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,2930,,,,,,,id:260,,,,,,8,Number of Calories,1200,,1,Number of days a week,5 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,,,,,,
581,variation,VT2W5D4MA44/12,Vegetarian,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,3180,,,,,,,id:260,,,,,,9,Number of Calories,1200,,1,Number of days a week,5 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,,,,,,
582,variation,VT2W5D3MA41/12,Vegetarian,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,3680,,,,,,,id:260,,,,,,10,Number of Calories,1200,,1,Number of days a week,5 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,,,,,,
583,variation,VT3W5D2MA44/12,Vegetarian,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,4395,,,,,,,id:260,,,,,,11,Number of Calories,1200,,1,Number of days a week,5 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,,,,,,
584,variation,VT3W5D4MA48/12,Vegetarian,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,4770,,,,,,,id:260,,,,,,12,Number of Calories,1200,,1,Number of days a week,5 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,,,,,,
585,variation,VT3W5D3MA45/12,Vegetarian,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,5520,,,,,,,id:260,,,,,,13,Number of Calories,1200,,1,Number of days a week,5 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,,,,,,
586,variation,VT1W6D2MA58/12,Vegetarian,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,1758,,,,,,,id:260,,,,,,14,Number of Calories,1200,,1,Number of days a week,6 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,,,,,,
587,variation,VT1W6D4MA61/12,Vegetarian,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,1908,,,,,,,id:260,,,,,,15,Number of Calories,1200,,1,Number of days a week,6 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,,,,,,
588,variation,VT1W6D3MA59/12,Vegetarian,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,2208,,,,,,,id:260,,,,,,16,Number of Calories,1200,,1,Number of days a week,6 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,,,,,,
589,variation,VT2W6D2MA42/12,Vegetarian,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,3516,,,,,,,id:260,,,,,,17,Number of Calories,1200,,1,Number of days a week,6 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,,,,,,
590,variation,VT2W6D4MA45/12,Vegetarian,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,3816,,,,,,,id:260,,,,,,18,Number of Calories,1200,,1,Number of days a week,6 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,,,,,,
591,variation,VT2W6D3MA43/12,Vegetarian,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,4416,,,,,,,id:260,,,,,,19,Number of Calories,1200,,1,Number of days a week,6 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,,,,,,
592,variation,VT3W6D2MA46/12,Vegetarian,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,5274,,,,,,,id:260,,,,,,20,Number of Calories,1200,,1,Number of days a week,6 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,,,,,,
593,variation,VT3W6D4MA49/12,Vegetarian,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,5724,,,,,,,id:260,,,,,,21,Number of Calories,1200,,1,Number of days a week,6 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,,,,,,
594,variation,VT3W6D3MA47/12,Vegetarian,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,6624,,,,,,,id:260,,,,,,22,Number of Calories,1200,,1,Number of days a week,6 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,,,,,,
595,variation,VT1W5D2MA56/15,Vegetarian,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,1665,,,,,,,id:260,,,,,,23,Number of Calories,1500,,1,Number of days a week,5 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,,,,,,
596,variation,VT1W5D4MA60/15,Vegetarian,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,1790,,,,,,,id:260,,,,,,24,Number of Calories,1500,,1,Number of days a week,5 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,,,,,,
597,variation,VT1W5D3MA57/15,Vegetarian,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,2040,,,,,,,id:260,,,,,,25,Number of Calories,1500,,1,Number of days a week,5 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,,,,,,
598,variation,VT2W5D2MA40/15,Vegetarian,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,3330,,,,,,,id:260,,,,,,26,Number of Calories,1500,,1,Number of days a week,5 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,,,,,,
599,variation,VT2W5D4MA44/15,Vegetarian,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,3580,,,,,,,id:260,,,,,,27,Number of Calories,1500,,1,Number of days a week,5 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,,,,,,
600,variation,VT2W5D3MA41/15,Vegetarian,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,3980,,,,,,,id:260,,,,,,28,Number of Calories,1500,,1,Number of days a week,5 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,,,,,,
601,variation,VT3W5D2MA44/15,Vegetarian,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,4995,,,,,,,id:260,,,,,,29,Number of Calories,1500,,1,Number of days a week,5 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,,,,,,
602,variation,VT3W5D4MA48/15,Vegetarian,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,5520,,,,,,,id:260,,,,,,30,Number of Calories,1500,,1,Number of days a week,5 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,,,,,,
603,variation,VT3W5D3MA45/15,Vegetarian,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,5970,,,,,,,id:260,,,,,,31,Number of Calories,1500,,1,Number of days a week,5 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,,,,,,
604,variation,VT1W6D2MA58/15,Vegetarian,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,1998,,,,,,,id:260,,,,,,32,Number of Calories,1500,,1,Number of days a week,6 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,,,,,,
605,variation,VT1W6D4MA61/15,Vegetarian,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,2148,,,,,,,id:260,,,,,,33,Number of Calories,1500,,1,Number of days a week,6 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,,,,,,
606,variation,VT1W6D3MA59/15,Vegetarian,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,2448,,,,,,,id:260,,,,,,34,Number of Calories,1500,,1,Number of days a week,6 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,,,,,,
607,variation,VT2W6D2MA42/15,Vegetarian,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,3996,,,,,,,id:260,,,,,,35,Number of Calories,1500,,1,Number of days a week,6 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,,,,,,
608,variation,VT2W6D4MA45/15,Vegetarian,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,4296,,,,,,,id:260,,,,,,36,Number of Calories,1500,,1,Number of days a week,6 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,,,,,,
609,variation,VT2W6D3MA43/15,Vegetarian,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,4776,,,,,,,id:260,,,,,,37,Number of Calories,1500,,1,Number of days a week,6 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,,,,,,
610,variation,VT3W6D2MA46/15,Vegetarian,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,5544,,,,,,,id:260,,,,,,38,Number of Calories,1500,,1,Number of days a week,6 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,,,,,,
611,variation,VT3W6D4MA49/15,Vegetarian,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,6444,,,,,,,id:260,,,,,,39,Number of Calories,1500,,1,Number of days a week,6 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,,,,,,
612,variation,VT3W6D3MA47/15,Vegetarian,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,7164,,,,,,,id:260,,,,,,40,Number of Calories,1500,,1,Number of days a week,6 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,,,,,,
613,variation,VT1W5D2MA56/18,Vegetarian,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,1940,,,,,,,id:260,,,,,,41,Number of Calories,1800,,1,Number of days a week,5 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,,,,,,
614,variation,VT1W5D4MA60/18,Vegetarian,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,2190,,,,,,,id:260,,,,,,42,Number of Calories,1800,,1,Number of days a week,5 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,,,,,,
615,variation,VT1W5D3MA57/18,Vegetarian,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,2390,,,,,,,id:260,,,,,,43,Number of Calories,1800,,1,Number of days a week,5 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,,,,,,
616,variation,VT2W5D2MA40/18,Vegetarian,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,3880,,,,,,,id:260,,,,,,44,Number of Calories,1800,,1,Number of days a week,5 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,,,,,,
617,variation,VT2W5D4MA44/18,Vegetarian,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,4380,,,,,,,id:260,,,,,,45,Number of Calories,1800,,1,Number of days a week,5 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,,,,,,
618,variation,VT2W5D3MA41/18,Vegetarian,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,4780,,,,,,,id:260,,,,,,46,Number of Calories,1800,,1,Number of days a week,5 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,,,,,,
619,variation,VT3W5D2MA44/18,Vegetarian,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,5820,,,,,,,id:260,,,,,,47,Number of Calories,1800,,1,Number of days a week,5 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,,,,,,
620,variation,VT3W5D4MA48/18,Vegetarian,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,6570,,,,,,,id:260,,,,,,48,Number of Calories,1800,,1,Number of days a week,5 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,,,,,,
621,variation,VT3W5D3MA45/18,Vegetarian,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,7170,,,,,,,id:260,,,,,,49,Number of Calories,1800,,1,Number of days a week,5 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,,,,,,
622,variation,VT1W6D2MA58/18,Vegetarian,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,2328,,,,,,,id:260,,,,,,50,Number of Calories,1800,,1,Number of days a week,6 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,,,,,,
623,variation,VT1W6D4MA61/18,Vegetarian,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,2628,,,,,,,id:260,,,,,,51,Number of Calories,1800,,1,Number of days a week,6 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,,,,,,
624,variation,VT1W6D3MA59/18,Vegetarian,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,2868,,,,,,,id:260,,,,,,52,Number of Calories,1800,,1,Number of days a week,6 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,,,,,,
625,variation,VT2W6D2MA42/18,Vegetarian,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,4656,,,,,,,id:260,,,,,,53,Number of Calories,1800,,1,Number of days a week,6 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,,,,,,
626,variation,VT2W6D4MA45/18,Vegetarian,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,5256,,,,,,,id:260,,,,,,54,Number of Calories,1800,,1,Number of days a week,6 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,,,,,,
627,variation,VT2W6D3MA43/18,Vegetarian,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,5736,,,,,,,id:260,,,,,,1,Number of Calories,1800,,1,Number of days a week,6 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,,,,,,
628,variation,VT3W6D2MA46/18,Vegetarian,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,6894,,,,,,,id:260,,,,,,2,Number of Calories,1800,,1,Number of days a week,6 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,,,,,,
629,variation,VT3W6D4MA49/18,Vegetarian,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,7884,,,,,,,id:260,,,,,,3,Number of Calories,1800,,1,Number of days a week,6 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,,,,,,
630,variation,VT3W6D3MA47/18,Vegetarian,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,8604,,,,,,,id:260,,,,,,4,Number of Calories,1800,,1,Number of days a week,6 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,,,,,,
631,variation,LD1W5D2MA48/12,Lighter Delights,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,1465,,,,,,,id:254,,,,,,5,Number of Calories,1200,,1,Number of days a week,5 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,,,,,,
632,variation,LD1W5D4MA52/12,Lighter Delights,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,1590,,,,,,,id:254,,,,,,6,Number of Calories,1200,,1,Number of days a week,5 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,,,,,,
633,variation,LD1W5D3MA49/12,Lighter Delights,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,1840,,,,,,,id:254,,,,,,7,Number of Calories,1200,,1,Number of days a week,5 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,,,,,,
634,variation,LD2W5D2MA9/12,Lighter Delights,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,2930,,,,,,,id:254,,,,,,8,Number of Calories,1200,,1,Number of days a week,5 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,,,,,,
635,variation,LD2W5D4MA13/12,Lighter Delights,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,3180,,,,,,,id:254,,,,,,9,Number of Calories,1200,,1,Number of days a week,5 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,,,,,,
636,variation,LD2W5D3MA10/12,Lighter Delights,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,3680,,,,,,,id:254,,,,,,10,Number of Calories,1200,,1,Number of days a week,5 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,,,,,,
637,variation,LD3W5D2MA13/12,Lighter Delights,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,4395,,,,,,,id:254,,,,,,11,Number of Calories,1200,,1,Number of days a week,5 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,,,,,,
638,variation,LD3W5D4MA17/12,Lighter Delights,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,4770,,,,,,,id:254,,,,,,12,Number of Calories,1200,,1,Number of days a week,5 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,,,,,,
639,variation,LD3W5D3MA14/12,Lighter Delights,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,5520,,,,,,,id:254,,,,,,13,Number of Calories,1200,,1,Number of days a week,5 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,,,,,,
640,variation,LD1W6D2MA50/12,Lighter Delights,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,1758,,,,,,,id:254,,,,,,14,Number of Calories,1200,,1,Number of days a week,6 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,,,,,,
641,variation,LD1W6D4MA53/12,Lighter Delights,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,1908,,,,,,,id:254,,,,,,15,Number of Calories,1200,,1,Number of days a week,6 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,,,,,,
642,variation,LD1W6D3MA51/12,Lighter Delights,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,2208,,,,,,,id:254,,,,,,16,Number of Calories,1200,,1,Number of days a week,6 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,,,,,,
643,variation,LD2W6D2MA11/12,Lighter Delights,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,3516,,,,,,,id:254,,,,,,17,Number of Calories,1200,,1,Number of days a week,6 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,,,,,,
644,variation,LD2W6D4MA14/12,Lighter Delights,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,3816,,,,,,,id:254,,,,,,18,Number of Calories,1200,,1,Number of days a week,6 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,,,,,,
645,variation,LD2W6D3MA12/12,Lighter Delights,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,4416,,,,,,,id:254,,,,,,19,Number of Calories,1200,,1,Number of days a week,6 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,,,,,,
646,variation,LD3W6D2MA15/12,Lighter Delights,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,5274,,,,,,,id:254,,,,,,20,Number of Calories,1200,,1,Number of days a week,6 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,,,,,,
647,variation,LD3W6D4MA18/12,Lighter Delights,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,5724,,,,,,,id:254,,,,,,21,Number of Calories,1200,,1,Number of days a week,6 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,,,,,,
648,variation,LD3W6D3MA16/12,Lighter Delights,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,6624,,,,,,,id:254,,,,,,22,Number of Calories,1200,,1,Number of days a week,6 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,,,,,,
649,variation,LD1W5D2MA48/15,Lighter Delights,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,1665,,,,,,,id:254,,,,,,23,Number of Calories,1500,,1,Number of days a week,5 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,,,,,,
650,variation,LD1W5D4MA52/15,Lighter Delights,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,1790,,,,,,,id:254,,,,,,24,Number of Calories,1500,,1,Number of days a week,5 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,,,,,,
651,variation,LD1W5D3MA49/15,Lighter Delights,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,2040,,,,,,,id:254,,,,,,25,Number of Calories,1500,,1,Number of days a week,5 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,,,,,,
652,variation,LD2W5D2MA9/15,Lighter Delights,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,3080,,,,,,,id:254,,,,,,26,Number of Calories,1500,,1,Number of days a week,5 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,,,,,,
653,variation,LD2W5D4MA13/15,Lighter Delights,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,3580,,,,,,,id:254,,,,,,27,Number of Calories,1500,,1,Number of days a week,5 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,,,,,,
654,variation,LD2W5D3MA10/15,Lighter Delights,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,3980,,,,,,,id:254,,,,,,28,Number of Calories,1500,,1,Number of days a week,5 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,,,,,,
655,variation,LD3W5D2MA13/15,Lighter Delights,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,4620,,,,,,,id:254,,,,,,29,Number of Calories,1500,,1,Number of days a week,5 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,,,,,,
656,variation,LD3W5D4MA17/15,Lighter Delights,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,5370,,,,,,,id:254,,,,,,30,Number of Calories,1500,,1,Number of days a week,5 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,,,,,,
657,variation,LD3W5D3MA14/15,Lighter Delights,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,5970,,,,,,,id:254,,,,,,31,Number of Calories,1500,,1,Number of days a week,5 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,,,,,,
658,variation,LD1W6D2MA50/15,Lighter Delights,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,1998,,,,,,,id:254,,,,,,32,Number of Calories,1500,,1,Number of days a week,6 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,,,,,,
659,variation,LD1W6D4MA53/15,Lighter Delights,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,2148,,,,,,,id:254,,,,,,33,Number of Calories,1500,,1,Number of days a week,6 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,,,,,,
